Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall
44529.0,0,1,98,6,6,2,11,5,0,0,54,0,1,0,0,0,0,0,1,0,0,665,639,1
70924.0,0,0,41,1,6,6,7,3,0,0,55,0,1,0,0,0,1,0,0,0,0,1287,1211,1
28764.0,1,1,16,1,1,0,2,8,0,0,54,0,0,0,1,0,0,0,0,0,1,11,10,1
69098.0,0,0,82,1,7,8,9,5,0,0,71,0,1,0,0,0,0,0,0,0,1,2262,2084,0
25959.0,1,1,1,2,1,2,2,6,0,1,50,1,0,0,0,0,1,0,0,0,0,30,4,0
27100.0,1,0,64,1,1,0,3,7,0,0,37,0,1,0,0,0,0,0,0,1,0,27,17,0
70596.0,0,0,68,1,3,5,12,2,0,0,35,0,0,1,0,0,0,0,1,0,0,942,916,0
42557.0,0,1,98,4,6,1,4,8,0,0,46,0,1,0,0,0,0,0,1,0,0,255,240,0
53312.0,0,0,32,1,5,1,5,7,0,0,69,0,1,0,0,0,0,0,0,0,1,253,228,0
72228.0,0,0,87,1,6,7,8,3,0,0,68,0,0,1,0,0,0,0,1,0,0,1194,1138,0
67605.0,0,0,84,1,2,8,6,1,0,0,33,0,0,0,1,0,0,0,1,0,0,884,830,0
62845.0,1,1,3,11,3,4,10,8,0,0,71,0,1,0,0,0,0,0,0,1,0,1144,1110,1
65196.0,0,2,34,2,7,6,11,5,0,0,62,0,0,0,1,0,0,0,1,0,0,955,755,1
42000.0,0,0,23,2,5,2,11,5,0,1,33,0,0,1,0,0,0,0,0,0,1,618,583,0
35860.0,1,1,37,2,1,1,2,5,0,0,47,1,0,0,0,0,0,0,0,0,1,29,9,1
65526.0,0,1,22,1,4,4,8,2,0,0,56,0,1,0,0,0,0,0,0,0,1,497,488,0
16860.0,1,1,19,3,1,1,3,7,0,0,59,0,1,0,0,0,0,0,1,0,0,24,10,0
83528.0,0,0,7,1,4,10,8,1,0,1,28,0,0,1,0,0,0,0,1,0,0,1503,1356,2
64176.0,0,1,52,8,8,9,8,6,0,0,55,1,0,0,0,0,1,0,0,0,0,1677,1528,0
22304.0,0,0,91,1,1,0,2,8,0,0,64,1,0,0,0,0,0,0,1,0,0,16,14,0
67023.0,0,0,93,1,3,7,13,2,1,0,42,0,1,0,0,0,0,0,1,0,0,889,872,0
32892.0,1,0,78,2,3,0,3,8,0,0,49,0,0,0,1,0,0,0,0,0,1,44,42,0
70713.0,0,1,23,6,5,6,8,3,0,0,54,0,0,0,1,0,0,0,1,0,0,1287,1097,0
59925.0,0,1,83,3,9,2,9,6,0,0,65,0,0,0,1,0,0,0,1,0,0,710,654,0
39722.0,0,1,92,2,2,0,3,5,0,0,67,0,1,0,0,0,0,0,1,0,0,39,31,0
46610.0,0,0,4,1,6,1,6,6,0,0,62,0,0,0,1,0,0,0,1,0,0,342,217,0
88347.0,0,0,32,1,4,7,9,1,0,0,59,0,0,0,1,0,0,0,1,0,0,1998,1880,1
87171.0,0,0,27,1,6,7,11,2,0,0,39,0,1,0,0,0,0,0,0,0,1,1254,1210,2
26907.0,1,1,10,2,1,0,3,7,0,0,44,0,0,0,1,0,1,0,0,0,0,20,18,0
50014.0,1,0,9,2,4,1,8,5,0,0,52,0,0,1,0,0,0,0,0,1,0,354,312,0
41014.0,1,0,65,1,1,0,2,7,0,0,42,0,1,0,0,0,0,0,0,0,1,17,14,0
66294.0,0,0,68,1,4,3,5,2,0,0,55,0,0,1,0,0,0,0,1,0,0,850,733,0
36715.0,1,0,16,6,7,2,4,9,0,1,49,0,1,0,0,0,0,0,1,0,0,341,325,0
79456.0,0,0,12,1,5,6,4,3,0,1,64,0,1,0,0,0,0,0,1,0,0,1302,1203,0
40479.0,1,0,95,1,0,0,3,4,0,0,38,0,0,0,1,0,0,0,1,0,0,15,15,0
75345.0,0,0,16,1,5,8,6,3,0,1,50,0,0,1,0,0,0,0,0,1,0,1954,1821,1
54233.0,0,1,46,4,11,6,5,8,0,0,43,0,1,0,0,0,0,0,1,0,0,839,697,0
24163.0,1,1,3,2,1,0,3,4,0,0,50,0,0,1,0,0,0,0,1,0,0,15,13,0
84460.0,0,0,80,0,9,9,4,5,0,1,62,0,0,0,1,0,0,0,0,0,1,442,361,4
43776.0,1,0,77,1,1,0,2,6,0,0,37,0,0,0,1,0,0,0,1,0,0,20,17,0
71691.0,0,0,0,1,4,7,5,2,0,1,62,0,0,1,0,0,0,0,0,0,1,1149,1106,0
85844.0,0,0,62,1,6,6,7,2,0,0,47,0,1,0,0,0,0,0,0,0,1,1920,1882,1
39190.0,1,0,91,2,2,1,4,5,0,0,46,0,0,1,0,0,0,0,0,0,1,121,109,0
71367.0,0,0,24,1,4,5,7,2,0,0,61,0,0,0,1,0,0,0,1,0,0,702,627,0
38578.0,1,1,2,3,3,0,3,8,0,0,48,0,0,1,0,0,0,0,0,0,1,70,67,0
57236.0,1,1,22,3,2,1,4,3,0,0,55,0,1,0,0,0,0,0,0,0,1,117,113,0
61825.0,0,1,56,1,4,2,8,4,0,0,41,0,0,1,0,0,0,0,1,0,0,397,370,0
79803.0,0,1,54,1,4,3,5,1,0,0,62,1,0,0,0,0,0,0,1,0,0,835,802,0
80910.0,0,0,71,1,3,3,8,1,0,0,34,0,0,1,0,0,1,0,0,0,0,715,674,0
27590.0,1,0,38,1,1,0,2,7,0,0,38,0,0,0,1,0,0,0,0,1,0,11,10,0
56775.0,0,1,62,2,5,8,10,5,0,0,41,0,1,0,0,0,0,0,1,0,0,902,867,0
83829.0,0,0,78,0,4,7,6,1,0,1,45,1,0,0,0,0,0,0,1,0,0,1835,1808,3
54210.0,0,1,18,2,4,1,7,5,0,0,41,0,1,0,0,0,1,0,0,0,0,322,277,0
38508.0,1,0,95,6,7,2,5,8,0,0,34,0,1,0,0,0,0,0,1,0,0,389,335,0
53187.0,1,0,66,2,4,1,6,5,0,0,50,0,0,0,1,0,0,0,1,0,0,257,247,0
30023.0,1,0,28,1,2,0,3,8,0,0,48,0,1,0,0,0,0,0,1,0,0,40,19,0
76045.0,0,0,78,1,4,5,11,2,0,0,60,0,0,1,0,0,0,0,0,0,1,1323,1323,1
50870.0,0,1,13,1,2,0,3,5,0,0,68,0,1,0,0,0,0,0,0,0,1,61,59,0
15315.0,0,0,27,2,2,0,4,5,0,0,50,0,1,0,0,0,1,0,0,0,0,47,30,0
65463.0,1,0,17,2,6,2,9,5,0,0,46,0,1,0,0,0,1,0,0,0,0,546,530,1
66480.0,1,1,71,7,4,1,7,4,0,0,55,0,1,0,0,0,0,0,1,0,0,306,300,0
76773.0,0,0,79,1,2,2,11,1,0,0,66,1,0,0,0,0,0,0,1,0,0,1140,1124,0
81698.0,0,0,1,1,8,2,5,5,0,1,37,0,0,1,0,0,1,0,0,0,0,1059,1014,1
54466.0,1,1,78,1,1,0,2,5,0,0,47,0,0,1,0,0,0,0,0,0,1,16,16,0
98777.0,0,0,23,0,4,6,9,1,0,0,60,0,0,1,0,0,0,0,0,1,0,1970,1932,1
16269.0,1,0,75,3,3,0,3,8,0,0,36,0,0,1,0,0,0,0,0,0,1,44,44,0
71819.0,0,1,70,3,3,3,5,6,0,0,49,0,0,0,1,0,0,0,1,0,0,1406,1238,2
33569.0,1,0,10,1,1,1,2,8,0,1,37,0,1,0,0,0,0,0,0,0,1,39,15,1
36262.0,0,0,24,1,3,5,3,6,0,1,37,0,1,0,0,0,0,0,0,1,0,273,120,1
22634.0,0,0,47,1,2,1,2,8,0,0,54,0,0,0,1,0,0,1,0,0,0,50,4,0
47025.0,0,1,98,5,11,1,6,9,0,0,42,0,1,0,0,0,1,0,0,0,0,606,577,0
70566.0,0,1,4,2,6,5,9,3,0,0,52,0,0,1,0,0,0,0,1,0,0,736,715,0
31605.0,1,0,15,2,2,1,4,7,0,0,41,0,1,0,0,0,0,0,0,0,1,119,113,0
52034.0,1,1,67,5,4,2,5,7,0,0,47,1,0,0,0,0,0,0,0,1,0,259,186,0
48526.0,1,0,32,1,2,1,4,3,0,0,41,0,0,1,0,0,0,0,1,0,0,126,117,0
46734.0,0,1,40,2,6,1,5,7,0,0,66,0,1,0,0,0,0,0,1,0,0,301,272,0
39552.0,1,1,54,7,6,2,5,8,0,1,58,1,0,0,0,0,0,0,1,0,0,343,302,0
86358.0,1,1,78,4,5,3,6,8,0,0,54,0,0,1,0,0,0,0,1,0,0,1627,1532,0
46931.0,2,1,94,2,1,1,3,3,0,0,43,0,0,0,1,0,0,0,1,0,0,62,46,0
16581.0,0,0,51,1,0,0,3,4,0,0,35,0,0,1,0,0,0,1,0,0,0,13,2,0
63998.0,0,0,42,1,7,6,11,4,0,1,68,1,0,0,0,0,1,0,0,0,0,1056,944,0
67381.0,0,1,67,4,2,2,9,7,0,0,69,0,1,0,0,0,0,0,0,1,0,887,817,1
25930.0,1,1,87,1,1,0,2,7,0,0,53,0,0,1,0,0,0,0,1,0,0,11,7,0
42693.0,1,0,29,1,1,0,3,5,0,0,42,0,1,0,0,0,0,0,1,0,0,41,25,0
85606.0,0,1,89,2,6,7,9,3,0,0,44,0,0,0,1,0,0,0,1,0,0,1872,1788,1
72903.0,0,0,74,1,7,5,8,4,0,1,35,0,0,1,0,0,0,0,1,0,0,1974,1935,3
49669.0,1,0,97,2,5,1,6,6,0,0,46,0,0,0,1,0,1,0,0,0,0,297,268,0
36778.0,1,1,63,3,3,0,3,9,0,0,52,0,1,0,0,0,0,0,0,0,1,73,69,0
85696.0,0,0,88,1,4,6,9,1,0,1,58,1,0,0,0,0,0,0,0,0,1,1301,1289,0
10979.0,0,0,34,2,3,0,3,5,0,0,31,1,0,0,0,0,0,0,0,1,0,26,22,0
49678.0,0,1,81,2,6,2,4,7,0,0,59,0,1,0,0,0,0,0,1,0,0,295,275,0
56129.0,0,1,65,4,6,2,10,4,0,0,67,0,0,0,1,0,0,0,0,1,0,612,564,0
37155.0,1,0,51,1,2,0,4,5,0,0,31,0,1,0,0,0,0,0,1,0,0,71,68,0
21282.0,1,0,76,2,2,1,2,6,0,0,42,1,0,0,0,0,1,0,0,0,0,26,6,0
33419.0,0,1,76,2,2,0,4,7,0,0,58,0,0,1,0,0,0,0,0,0,1,68,50,0
63285.0,0,0,84,1,6,5,13,3,0,0,75,0,0,0,0,1,0,0,1,0,0,969,835,0
21255.0,1,0,56,4,2,1,4,4,0,0,46,0,0,0,1,0,0,0,0,1,0,58,55,0
42162.0,1,0,31,2,3,1,3,6,0,1,39,0,0,0,1,0,0,0,1,0,0,118,91,1
54450.0,1,1,0,12,9,2,8,8,0,0,64,0,0,0,1,0,0,0,1,0,0,652,620,0
57744.0,0,1,91,2,9,1,4,8,0,0,66,0,1,0,0,0,0,0,0,0,1,392,373,0
26576.0,1,0,40,1,1,0,2,9,0,1,34,0,0,1,0,0,0,0,1,0,0,18,9,1
57513.0,0,0,59,2,9,3,13,6,0,0,77,0,0,0,0,1,0,0,0,0,1,1030,1000,0
68142.0,0,1,96,3,10,4,7,6,0,0,56,0,0,0,1,0,0,0,1,0,0,1422,1385,0
7500.0,0,1,61,1,1,0,2,8,0,0,41,0,1,0,0,0,0,0,1,0,0,13,8,0
83145.0,0,0,14,1,5,9,11,2,0,1,46,0,0,0,1,0,0,0,1,0,0,1719,1605,1
54197.0,0,1,16,2,1,3,6,1,0,0,60,0,1,0,0,0,0,0,0,1,0,224,211,0
23091.0,1,1,98,4,2,1,3,7,0,0,57,0,0,1,0,0,0,0,0,0,1,46,44,0
46049.0,1,1,11,10,5,2,9,7,0,1,44,0,1,0,0,0,0,0,1,0,0,496,477,0
56715.0,0,0,52,1,7,3,4,4,0,0,46,0,0,0,1,0,0,0,1,0,0,1011,1002,0
79410.0,0,0,19,1,3,2,5,1,0,0,59,0,1,0,0,0,0,0,1,0,0,1357,1344,0
57304.0,0,1,61,2,7,6,10,5,0,0,69,0,1,0,0,0,0,0,1,0,0,920,814,0
44375.0,0,1,73,1,4,1,6,5,0,0,55,0,1,0,0,0,0,0,1,0,0,260,219,0
54450.0,1,1,0,12,9,2,8,8,0,0,64,0,0,0,1,0,0,0,1,0,0,652,620,0
59594.0,0,1,74,1,8,1,7,7,0,0,55,0,1,0,0,0,0,0,1,0,0,490,481,1
80685.0,0,0,55,1,6,4,10,2,0,0,26,0,0,0,1,0,0,0,1,0,0,950,896,0
40344.0,0,1,48,2,4,1,5,7,0,0,46,0,1,0,0,0,0,0,0,0,1,216,214,0
62710.0,0,1,53,4,4,2,12,4,0,0,48,0,1,0,0,0,0,0,1,0,0,595,584,0
48985.0,0,1,13,1,1,1,3,3,0,0,52,0,1,0,0,0,1,0,0,0,0,67,59,0
35322.0,1,2,34,3,2,0,4,8,0,0,52,0,0,0,1,0,0,0,1,0,0,93,80,0
77142.0,0,0,54,1,4,4,8,2,0,0,72,0,1,0,0,0,0,0,1,0,0,893,796,0
81657.0,0,0,69,1,3,4,8,1,0,0,51,0,0,1,0,0,0,0,1,0,0,1047,997,0
14421.0,0,0,81,1,1,0,2,5,0,0,24,0,1,0,0,0,0,1,0,0,0,8,0,1
20130.0,0,0,99,1,1,0,3,8,0,0,46,0,1,0,0,0,1,0,0,0,0,22,10,0
74214.0,0,0,3,1,8,2,5,5,0,0,30,0,1,0,0,0,0,0,0,0,1,1678,1645,0
66726.0,1,1,61,3,8,2,4,7,0,0,63,0,1,0,0,0,0,0,0,1,0,391,344,1
23724.0,1,0,65,2,2,0,3,8,0,0,41,0,0,0,1,0,0,1,0,0,0,61,47,0
47353.0,0,1,93,3,2,2,6,5,0,0,60,0,1,0,0,0,0,0,0,1,0,221,217,0
33444.0,1,1,24,1,1,0,2,8,0,0,68,0,1,0,0,0,0,0,0,1,0,16,14,0
54386.0,0,1,8,2,3,2,10,3,0,0,39,0,1,0,0,0,0,0,1,0,0,445,420,0
28510.0,1,1,72,3,2,0,4,5,0,0,39,1,0,0,0,0,0,0,1,0,0,72,53,0
90638.0,0,0,29,1,3,4,10,1,0,0,29,0,0,1,0,0,0,0,0,1,0,2429,2333,1
48070.0,0,1,33,3,8,2,6,7,1,0,70,0,0,0,1,0,0,0,1,0,0,485,466,0
43140.0,0,1,68,1,4,1,5,6,0,0,63,0,1,0,0,0,0,0,1,0,0,224,213,0
54959.0,0,1,55,3,9,5,4,7,0,1,59,1,0,0,0,0,0,0,0,0,1,1208,1184,1
15056.0,1,1,76,5,2,2,3,5,0,0,62,0,0,1,0,0,0,1,0,0,0,48,8,0
26954.0,1,0,17,1,1,0,2,7,0,0,49,0,0,1,0,0,0,0,1,0,0,16,15,0
22327.0,1,0,94,1,1,0,3,5,0,0,35,0,0,1,0,0,0,0,1,0,0,19,14,0
44393.0,1,1,86,2,1,0,4,4,0,0,55,0,1,0,0,0,0,0,1,0,0,50,40,0
62000.0,0,1,25,1,6,6,13,4,0,0,68,0,0,1,0,0,0,0,0,0,1,1000,980,1
31497.0,0,1,22,2,3,1,4,8,0,0,58,0,0,0,1,0,0,0,0,0,1,151,147,0
45894.0,0,2,15,1,1,0,3,5,0,0,46,0,1,0,0,0,1,0,0,0,0,38,25,0
78579.0,0,0,35,1,5,6,4,3,0,1,50,1,0,0,0,0,0,0,0,1,0,1713,1614,0
67369.0,0,1,81,4,7,4,10,4,0,1,51,0,0,0,0,1,0,0,0,1,0,1419,1377,2
58401.0,0,1,55,1,1,2,2,4,0,0,60,1,0,0,0,0,0,0,1,0,0,67,38,0
62307.0,0,1,94,1,4,0,4,5,0,0,68,0,0,1,0,0,0,0,1,0,0,150,140,0
43641.0,1,1,50,3,2,1,4,6,0,0,51,0,1,0,0,0,0,0,0,1,0,116,93,0
63841.0,0,1,64,1,9,3,9,6,0,0,52,1,0,0,0,0,0,0,0,1,0,777,646,0
46891.0,0,1,91,1,2,1,4,4,0,0,55,0,1,0,0,0,1,0,0,0,0,122,61,0
70091.0,1,0,11,2,5,2,10,8,0,0,51,0,1,0,0,0,0,0,0,1,0,1150,1139,1
78075.0,0,0,72,1,3,5,5,1,0,0,48,0,1,0,0,0,0,0,0,0,1,908,828,0
59184.0,0,1,6,3,6,6,12,5,0,0,59,0,0,0,0,1,1,0,0,0,0,1006,940,0
54809.0,1,1,0,4,2,1,5,4,0,0,43,0,1,0,0,0,0,0,1,0,0,152,130,0
58113.0,0,1,66,3,9,2,8,7,1,0,61,0,1,0,0,0,0,0,1,0,0,674,590,0
51412.0,0,1,42,2,3,2,4,4,0,0,62,0,1,0,0,0,0,0,0,1,0,181,167,0
15287.0,1,0,60,2,1,1,2,7,0,1,41,1,0,0,0,0,0,0,1,0,0,18,5,1
66636.0,0,0,64,1,3,4,9,1,0,0,63,0,0,0,1,0,0,0,0,1,0,1084,1084,0
50965.0,0,1,87,3,10,4,5,8,0,0,64,0,1,0,0,0,0,0,0,1,0,656,627,1
84618.0,0,0,96,1,6,9,10,2,0,0,55,0,1,0,0,0,0,0,0,0,1,1672,1672,1
18351.0,0,0,1,1,2,0,3,7,0,0,30,0,1,0,0,0,0,0,1,0,0,36,29,0
40451.0,0,2,54,1,1,1,2,5,0,0,63,0,0,0,1,0,0,0,0,0,1,39,29,1
36317.0,0,1,53,2,3,0,4,7,0,0,55,0,0,0,1,0,0,0,1,0,0,120,107,0
42213.0,0,1,96,2,5,1,7,7,0,0,63,0,0,0,1,0,0,0,1,0,0,343,323,1
65748.0,0,1,58,2,2,4,10,1,1,0,65,0,0,0,1,0,0,0,1,0,0,511,477,0
77044.0,0,1,12,2,7,11,11,4,0,0,48,0,0,0,1,0,0,0,1,0,0,989,913,1
74918.0,0,0,78,1,5,9,6,3,0,0,51,0,0,0,1,0,0,0,1,0,0,1988,1929,1
56721.0,1,1,64,5,4,1,5,6,0,0,48,0,1,0,0,0,0,0,1,0,0,221,146,0
42160.0,1,1,26,4,2,1,4,6,0,1,45,0,0,1,0,0,0,0,1,0,0,120,100,0
61559.0,0,1,8,1,4,2,10,3,0,0,55,0,0,1,0,0,0,0,1,0,0,496,462,0
33629.0,1,1,49,5,3,1,4,9,0,0,57,0,0,0,1,0,0,0,0,0,1,148,144,0
68682.0,0,0,56,1,4,9,10,2,0,0,29,0,0,0,1,0,0,0,0,0,1,1553,1508,0
34377.0,0,1,55,2,2,2,2,7,0,0,57,0,0,1,0,0,0,0,1,0,0,88,62,0
8940.0,1,0,25,3,3,1,3,8,0,0,34,0,0,1,0,0,0,1,0,0,0,59,17,0
26228.0,1,0,50,1,1,0,2,8,0,0,47,0,1,0,0,0,0,0,1,0,0,16,7,0
77297.0,0,0,84,1,5,7,9,4,0,0,63,1,0,0,0,0,1,0,0,0,0,748,707,1
40211.0,1,1,30,2,2,1,2,8,0,0,39,0,1,0,0,0,0,0,1,0,0,62,37,1
33438.0,1,1,81,4,2,1,4,5,0,0,62,0,0,0,0,1,0,0,0,0,1,84,78,0
75032.0,0,1,74,2,5,4,9,3,0,0,61,0,1,0,0,0,0,0,0,0,1,1203,1191,0
61284.0,0,0,76,1,11,2,8,6,0,0,65,0,0,1,0,0,0,0,0,0,1,766,721,1
22518.0,1,0,36,2,2,1,2,5,0,1,34,0,1,0,0,0,0,0,1,0,0,34,7,1
54730.0,0,1,64,5,4,1,8,4,0,0,45,0,1,0,0,0,0,0,0,1,0,349,293,0
38452.0,1,1,62,3,3,0,3,7,0,0,65,0,1,0,0,0,0,0,0,1,0,70,68,0
44421.0,1,1,53,5,5,0,4,8,0,0,49,1,0,0,0,0,0,0,1,0,0,182,175,0
38197.0,1,0,86,1,1,0,3,5,0,0,34,0,0,0,1,0,0,0,0,0,1,37,34,0
41986.0,0,1,15,3,3,0,4,4,0,0,42,1,0,0,0,0,0,0,1,0,0,51,39,0
28427.0,1,0,67,2,2,0,3,8,0,0,37,0,0,0,1,0,0,0,1,0,0,46,40,0
37395.0,1,0,47,1,1,0,3,6,0,0,44,0,0,0,1,0,0,0,0,0,1,28,17,0
64722.0,1,0,47,4,8,2,11,6,0,0,49,0,1,0,0,0,0,0,1,0,0,790,775,0
55249.0,0,1,81,1,2,1,4,3,0,0,64,0,0,0,1,0,0,0,0,1,0,119,108,0
84906.0,0,0,98,1,5,6,12,2,0,0,48,0,0,0,1,0,0,0,1,0,0,1555,1479,3
28691.0,1,0,56,1,1,0,3,8,0,0,31,0,1,0,0,0,0,0,1,0,0,30,26,0
44213.0,1,1,48,4,2,1,5,6,0,0,68,0,0,1,0,0,0,0,1,0,0,145,138,0
25707.0,1,0,18,1,1,0,3,7,0,0,36,0,0,1,0,0,0,1,0,0,0,18,15,0
59062.0,2,1,74,2,2,0,3,4,0,0,53,0,1,0,0,0,0,0,0,0,1,62,53,0
76624.0,0,1,68,1,5,10,7,1,0,0,58,0,0,1,0,0,0,0,1,0,0,833,767,1
66000.0,0,0,36,1,1,3,5,1,0,0,73,0,0,0,1,0,0,0,0,1,0,666,621,0
27683.0,1,0,90,4,6,2,4,8,0,0,42,0,0,0,1,0,0,0,0,0,1,306,261,0
1730.0,0,0,65,15,0,0,0,20,0,0,49,1,0,0,0,0,0,0,1,0,0,7,6,0
7500.0,1,0,63,4,3,2,2,9,0,0,28,0,0,1,0,0,0,1,0,0,0,79,39,0
40521.0,1,1,82,1,0,1,2,5,0,0,52,0,0,0,1,0,0,0,1,0,0,17,13,0
20427.0,1,0,63,1,1,0,2,8,0,0,47,0,0,0,1,0,0,0,0,0,1,9,8,0
65106.0,0,1,55,3,8,3,13,6,0,0,45,0,1,0,0,0,0,0,1,0,0,954,935,1
69969.0,0,0,64,1,4,2,6,3,0,1,55,0,1,0,0,0,0,0,0,0,1,1492,1448,2
67433.0,0,2,51,4,6,5,13,4,0,0,68,0,1,0,0,0,0,0,1,0,0,962,932,1
77766.0,0,1,97,2,11,10,11,6,0,1,53,0,1,0,0,0,0,0,0,0,1,1502,1475,1
74716.0,0,1,92,2,7,3,5,4,0,0,48,0,1,0,0,0,0,0,1,0,0,789,718,0
68118.0,0,1,51,2,8,9,4,6,0,0,57,1,0,0,0,0,0,0,1,0,0,774,620,0
55158.0,1,1,72,4,7,2,5,7,0,1,50,0,1,0,0,0,0,0,0,0,1,395,372,0
62972.0,0,1,39,2,7,4,3,6,0,1,65,0,1,0,0,0,1,0,0,0,0,395,203,0
74190.0,0,1,49,2,4,2,11,2,0,0,45,0,1,0,0,0,0,0,1,0,0,577,513,0
39356.0,1,1,21,1,1,0,2,6,0,0,44,0,1,0,0,0,0,0,1,0,0,17,11,1
76653.0,0,0,91,1,4,7,11,2,0,0,51,0,0,0,1,0,0,0,1,0,0,2153,2027,2
35860.0,1,1,37,2,1,1,2,5,0,0,47,1,0,0,0,0,0,0,0,0,1,29,9,1
90687.0,0,0,98,1,6,2,8,2,0,1,37,1,0,0,0,0,0,0,0,0,1,1728,1677,1
73450.0,0,0,85,1,7,8,11,3,0,0,38,0,0,0,1,0,0,0,0,1,0,1767,1730,2
31454.0,1,1,40,3,2,0,3,8,0,0,60,0,1,0,0,0,0,0,1,0,0,39,30,0
47139.0,1,1,2,2,2,1,2,7,0,1,68,0,0,1,0,0,0,0,1,0,0,60,37,0
83829.0,0,0,78,0,4,7,6,1,0,1,45,1,0,0,0,0,0,0,1,0,0,1835,1808,3
53378.0,1,1,41,10,9,4,6,8,0,1,57,0,1,0,0,0,0,0,0,0,1,661,529,0
19656.0,1,0,94,3,2,1,3,7,0,0,50,0,0,0,1,0,0,0,1,0,0,52,20,0
45579.0,0,1,10,1,4,1,4,6,0,0,72,0,1,0,0,0,0,0,0,0,1,182,181,0
85485.0,0,0,73,1,6,6,6,2,0,0,62,0,0,1,0,0,1,0,0,0,0,1329,1275,0
55956.0,0,0,22,2,7,3,4,4,0,0,76,0,1,0,0,0,0,0,1,0,0,961,923,1
64191.0,0,1,30,3,5,3,13,3,0,0,57,0,0,1,0,0,0,0,0,1,0,810,795,0
38808.0,1,0,21,4,5,1,4,8,0,1,48,0,0,1,0,0,0,0,1,0,0,216,186,1
57183.0,1,1,51,8,9,1,7,8,0,0,54,0,1,0,0,0,0,0,0,1,0,540,470,0
23748.0,1,0,97,3,2,1,3,8,0,0,52,1,0,0,0,0,0,0,0,1,0,68,60,0
66303.0,0,1,56,4,3,4,11,8,0,0,49,0,1,0,0,0,0,0,1,0,0,1226,1166,1
37368.0,1,0,4,1,1,0,2,6,0,0,45,0,1,0,0,0,0,0,0,1,0,20,10,1
40800.0,1,2,77,2,3,0,3,7,1,0,56,0,1,0,0,0,0,0,1,0,0,89,79,0
71847.0,0,0,95,0,6,7,9,3,0,0,42,1,0,0,0,0,0,0,1,0,0,982,772,1
46149.0,0,1,36,5,5,1,7,5,0,0,45,0,1,0,0,0,0,0,1,0,0,335,308,0
78687.0,0,0,13,1,4,6,8,2,0,1,37,0,0,0,1,0,0,0,1,0,0,1889,1648,1
49118.0,0,0,90,2,9,7,10,7,0,1,49,1,0,0,0,0,1,0,0,0,0,1110,991,2
37633.0,1,1,49,2,1,0,3,9,0,0,63,0,1,0,0,0,0,0,0,0,1,37,36,0
39767.0,0,0,18,2,7,1,7,8,0,0,69,0,0,0,1,0,0,0,0,1,0,438,391,0
26997.0,0,0,89,2,4,2,5,7,0,0,69,0,1,0,0,0,0,1,0,0,0,290,146,0
33986.0,1,0,43,1,1,0,3,7,0,0,50,1,0,0,0,0,0,0,1,0,0,39,34,0
57091.0,0,1,82,2,9,2,5,7,0,1,48,0,1,0,0,0,0,0,0,0,1,492,488,1
46831.0,1,1,84,2,1,2,2,4,0,0,51,0,1,0,0,0,1,0,0,0,0,44,10,0
83151.0,0,0,80,1,5,7,10,2,0,1,48,0,1,0,0,0,0,0,0,1,0,2136,1926,3
52531.0,0,0,68,2,7,2,10,6,0,0,49,0,1,0,0,0,0,0,1,0,0,669,544,0
15759.0,0,0,12,1,1,0,2,7,0,0,64,0,1,0,0,0,0,0,1,0,0,14,11,0
22804.0,1,0,75,1,2,0,2,9,0,0,49,0,0,1,0,0,0,0,1,0,0,25,24,0
43050.0,1,0,10,2,2,0,4,5,0,0,47,0,1,0,0,0,1,0,0,0,0,68,60,0
42997.0,1,1,91,1,1,0,2,7,0,0,43,0,0,1,0,0,0,0,0,0,1,10,5,0
48918.0,1,1,21,2,1,0,4,4,0,0,57,0,0,1,0,0,0,0,0,0,1,61,60,0
60033.0,0,1,28,2,2,1,5,2,0,0,66,0,0,0,1,0,0,0,0,1,0,150,102,0
34043.0,1,0,97,1,2,0,2,9,0,0,42,0,0,0,1,0,0,0,0,0,1,39,29,0
57811.0,0,1,49,5,7,2,11,5,0,0,54,0,0,0,1,0,0,0,1,0,0,724,646,1
78569.0,0,0,14,1,4,6,4,1,0,1,74,0,1,0,0,0,0,0,1,0,0,1641,1546,1
7500.0,1,1,5,4,2,1,3,6,0,0,42,0,0,1,0,0,0,0,1,0,0,32,7,0
94384.0,0,0,62,0,5,8,5,2,0,1,67,0,0,0,1,0,0,0,1,0,0,2130,1958,3
23148.0,0,0,83,1,2,0,3,7,0,0,35,0,1,0,0,0,1,0,0,0,0,27,17,0
44267.0,1,1,48,5,5,2,4,9,0,0,50,1,0,0,0,0,0,0,1,0,0,261,212,0
71626.0,0,0,94,1,5,5,8,3,0,0,41,0,1,0,0,0,0,0,1,0,0,1233,1161,1
60894.0,0,1,61,5,10,3,8,7,0,0,54,0,0,0,1,0,0,0,1,0,0,778,724,0
50200.0,1,1,70,6,7,1,5,8,0,0,44,0,0,0,1,0,0,0,1,0,0,337,273,0
81051.0,0,0,43,1,5,5,12,2,0,0,55,0,1,0,0,0,0,0,0,0,1,1487,1473,2
